invoice_id,account_id,invoice_date,amount,status
8805931,210309,2025-06-10 16:09:46,39.44,void
4631979,166599,2025-04-29 13:15:45,734.68,paid
1770822,665974,2025-01-31 11:40:56,36.57,paid
1389279,216490,2025-06-25 07:37:11,34.65,paid
8814891,247268,2025-10-15 08:24:09,534.84,paid
8914383,820834,2025-09-23 23:13:51,690.73,paid
1635338,641276,2025-03-30 06:27:20,188.91,paid
344671,975237,2025-03-06 12:20:47,497.81,paid
8427155,236797,2025-04-13 02:07:22,44.51,paid
6715826,825599,2025-12-20 08:01:52,91.53,paid
6326807,254564,2025-06-08 05:46:16,4681.96,paid
9629398,517173,2025-09-04 12:26:33,210.4,paid
3614865,282693,2025-02-08 14:28:57,36.84,open
9155503,260118,2025-12-24 16:39:20,3878.73,paid
4967087,597746,2025-05-09 22:23:06,70.45,paid
1610698,284939,2025-01-06 17:33:32,72.62,paid
9344436,108606,2025-07-04 08:04:09,566.58,open
1328077,339409,2025-09-20 21:10:23,64.79,paid
6761974,114026,2025-12-26 14:39:48,90.21,paid
2503536,836465,2025-09-11 13:22:25,223.08,paid
3175065,359748,2025-06-19 07:20:09,572.18,paid
6490545,729499,2025-12-26 14:09:50,382.89,paid
7320670,734926,2025-09-09 11:12:22,105.18,paid
725508,363319,2025-04-27 18:22:59,36.29,paid
2766288,149208,2025-10-31 14:56:06,47.97,paid
7970032,734926,2025-04-01 13:23:37,133.41,paid
2004855,989157,2025-01-20 13:37:19,95.77,paid
2560948,917868,2025-11-30 08:16:47,73.96,paid
1807040,734926,2025-10-11 10:45:15,114.39,paid
5268075,641547,2025-11-21 13:55:17,753.59,paid
5977743,574470,2025-09-15 14:59:32,406.97,paid
1022079,380513,2025-08-07 17:45:51,83.74,paid
2884523,697314,2025-07-22 13:11:15,424.58,paid
3558354,298048,2025-12-22 19:49:49,63.39,paid
5782938,336415,2025-05-17 09:50:25,55.17,paid
4173095,516809,2025-11-23 17:17:42,666.71,paid
1507978,810858,2025-11-18 10:32:35,279.59,paid
9299875,734573,2025-03-16 17:57:34,566.91,paid
2976159,610566,2025-09-03 05:07:55,327.77,paid
827798,269978,2025-01-14 16:43:36,502.99,paid
6551952,728261,2025-08-25 08:09:26,95.31,uncollectible
3581016,775816,2025-03-25 08:21:46,51.07,paid
2456258,427620,2025-02-05 15:48:58,715.53,paid
7796366,714944,2025-05-19 10:15:51,785.9,paid
6810648,870519,2025-03-16 16:08:13,24.65,paid
5127108,751207,2025-09-07 09:36:38,46.55,paid
4698782,975237,2025-12-23 21:25:55,420.46,paid
9598933,390602,2025-10-30 08:06:52,413.32,paid
6523977,942582,2025-11-29 15:22:18,24.55,paid
6495264,205373,2025-12-25 19:33:07,1695.73,paid
2086007,646309,2025-09-16 17:26:03,336.81,paid
2148188,646309,2025-04-24 13:54:41,381.61,paid
3654356,475777,2025-08-10 19:16:54,49.38,paid
6924445,363409,2025-01-09 01:52:14,651.55,paid
6128122,676881,2025-03-22 11:46:49,36.18,paid
3523062,704625,2025-01-09 18:32:02,603.32,paid
9121940,556047,2025-04-15 17:13:22,827.82,paid
443485,471767,2025-05-29 16:06:23,81.53,paid
5513130,309198,2025-07-30 13:50:39,34.99,paid
8899159,668250,2025-12-08 09:46:16,4100.37,paid
5799055,769811,2025-12-11 12:46:18,1444.72,paid
666790,216067,2025-03-22 04:05:44,329.9,paid
5454972,981433,2025-04-27 17:48:53,1547.38,paid
4119280,761571,2025-06-01 16:27:53,61.8,paid
7266108,241202,2025-05-31 14:41:57,981.19,paid
1595804,640065,2025-07-28 09:38:38,44.52,paid
5645508,143122,2025-09-10 09:32:58,36.1,open
1234028,280606,2025-07-04 10:24:36,35.69,paid
8796008,142260,2025-03-23 14:37:10,6333.85,paid
6085700,416704,2025-05-12 20:21:24,88.53,paid
941536,876153,2025-10-12 15:24:54,55.06,paid
6230874,907406,2025-09-17 08:28:17,32.81,paid
9514797,859443,2025-05-04 09:20:10,19934.03,paid
4937857,818654,2025-10-13 08:49:00,95.18,paid
8702210,687117,2025-11-18 09:54:44,43.1,paid
3986408,877086,2025-11-10 07:29:43,516.04,paid
7234559,854467,2025-11-09 08:25:48,711.0,paid
7749052,925203,2025-04-05 07:32:30,37.05,paid
3436405,535256,2025-09-21 12:06:11,482.6,paid
9027110,250471,2025-11-26 09:34:07,122.71,paid
5015697,468400,2025-01-20 16:07:59,4666.15,paid
7992800,619995,2025-09-06 18:58:20,37.22,paid
3569529,892691,2025-11-11 20:53:13,442.62,paid
9344457,295167,2025-09-12 11:01:07,48.7,paid
5752612,470492,2025-08-17 16:14:46,923.61,uncollectible
8533794,415716,2025-06-22 17:02:51,40.36,paid
9537626,436439,2025-06-17 11:17:21,36.86,paid
7684169,742834,2025-03-02 16:28:26,102.66,paid
4669647,911267,2025-11-24 00:11:51,2495.04,paid
6477388,514217,2025-07-28 07:44:52,696.66,open
6592188,676614,2025-07-16 15:42:41,412.96,paid
4164150,110220,2025-05-08 14:05:17,47.75,paid
2891126,513477,2025-03-06 11:10:37,787.41,open
4393223,353158,2025-08-11 15:51:13,1756.9,open
2259879,423101,2025-11-06 10:32:30,4311.2,paid
5554591,647019,2025-04-20 09:54:01,846.08,paid
5503232,517368,2025-05-21 09:45:36,4158.08,paid
3972959,299619,2025-10-17 11:00:44,390.2,paid
9012732,417940,2025-05-14 20:38:34,68.25,paid
2520636,314615,2025-09-15 07:24:39,74.78,paid
4998062,176599,2025-10-24 18:59:36,58.4,paid
8800034,544215,2025-11-09 07:47:08,593.29,paid
190238,108657,2025-04-11 08:50:13,618.22,paid
5521762,967279,2025-02-13 16:49:42,105.4,paid
5650290,681503,2025-09-11 11:45:30,53.06,paid
5021785,724555,2025-06-21 16:44:02,47.99,uncollectible
9235022,870377,2025-07-28 14:30:50,31.9,paid
9878816,381306,2025-08-26 16:16:26,514.04,paid
9051084,363409,2025-06-02 23:22:09,677.63,paid
8636881,209357,2025-09-15 16:31:27,33.5,uncollectible
707304,842517,2025-08-04 14:57:12,931.79,paid
3062929,479390,2025-11-24 10:36:20,35.39,paid
1181806,289564,2025-03-27 09:37:48,278.63,paid
8923902,171084,2025-12-15 19:08:37,1006.3,paid
6594575,631393,2025-04-11 15:50:24,37.99,paid
4666142,424994,2025-08-28 12:35:20,3244.77,paid
535168,865765,2025-04-05 11:08:19,128.13,paid
2447984,592127,2025-07-01 15:38:09,35.85,paid
2154527,973987,2025-04-29 17:01:13,23.43,paid
1087806,224336,2025-01-02 11:23:25,36.94,paid
2004893,479493,2025-01-13 09:18:16,102.71,paid
2590836,774503,2025-09-20 20:36:23,59.51,paid
590498,541269,2025-08-30 12:59:19,221.86,paid
2296619,334270,2025-08-30 14:39:48,2832.4,paid
4080836,335130,2025-07-08 10:23:26,186.2,paid
3822485,136968,2025-03-01 14:46:45,236.06,paid
2531126,629593,2025-06-05 13:36:30,2426.04,paid
652235,209127,2025-07-06 10:56:17,1957.08,paid
632465,713585,2025-03-21 16:55:48,80.32,paid
6914992,902628,2025-10-10 21:09:11,3041.1,paid
5402588,644475,2025-06-06 13:57:55,59.06,paid
4597369,409157,2025-01-10 17:55:55,60.72,paid
5879932,869256,2025-02-12 09:37:54,74.84,paid
1120580,896894,2025-07-08 12:55:46,1596.02,paid
9231356,734926,2025-06-19 15:29:53,110.69,paid
1188544,492564,2025-01-22 12:13:35,367.48,paid
9258800,901636,2025-06-25 13:50:03,450.47,paid
8079950,550912,2025-04-04 11:14:07,55.08,paid
8225057,615864,2025-03-19 22:18:27,589.48,paid
8386124,511497,2025-09-07 18:05:03,859.97,void
7673354,552380,2025-03-18 19:46:34,1749.43,paid
7565553,591806,2025-07-11 06:06:07,415.89,paid
4983970,950543,2025-01-01 14:04:29,39.01,paid
2979340,445138,2025-10-22 16:44:09,144.76,open
7233860,250471,2025-09-13 07:20:35,117.03,paid
8402230,237570,2025-01-03 07:47:29,380.83,paid
1060646,111936,2025-01-05 07:24:25,826.29,paid
1940756,111936,2025-02-10 22:43:44,845.78,paid
6654879,744444,2025-01-27 17:40:52,2155.78,void
1230591,662390,2025-10-29 18:17:44,133.75,paid
7626889,725268,2025-07-29 21:04:06,266.56,paid
6473100,757620,2025-10-01 08:32:54,15680.98,uncollectible
8610329,646915,2025-10-12 10:54:45,478.92,paid
9011491,560307,2025-06-01 08:23:19,35.73,paid
3245294,842517,2025-06-07 07:35:09,1017.79,paid
4750061,951176,2025-02-28 09:52:39,87.05,paid
5158622,952233,2025-01-13 14:41:15,625.59,paid
108702,118948,2025-09-13 15:32:44,112.36,paid
7480213,259373,2025-03-08 09:26:28,72.7,paid
6479355,421775,2025-01-23 17:51:03,23.84,void
5101543,717660,2025-04-07 22:26:54,83.87,paid
1021221,488220,2025-04-18 15:25:23,273.93,open
2766351,548818,2025-11-23 15:50:32,389.55,paid
1977758,768839,2025-11-14 07:13:03,11.95,paid
3911421,262678,2025-02-02 06:51:44,85.13,paid
9092746,333795,2025-11-28 10:02:14,602.16,paid
846190,913140,2025-05-08 13:58:17,129.49,paid
5664085,468130,2025-05-28 18:26:17,726.06,paid
3973825,537536,2025-07-25 11:49:32,330.92,paid
6399118,916616,2025-12-06 16:44:19,1292.17,paid
7672616,440025,2025-10-24 18:13:40,917.53,paid
6412610,871334,2025-07-13 13:07:06,103.23,paid
5984724,479242,2025-11-18 12:29:58,239.58,paid
9404192,241116,2025-12-17 15:18:25,44.59,paid
7286526,182129,2025-04-29 14:16:13,424.64,paid
5908430,155975,2025-11-13 14:40:59,920.4,paid
642170,158251,2025-01-04 06:27:17,712.57,paid
1331628,110861,2025-05-30 14:58:45,72.85,paid
3508762,470193,2025-06-29 10:02:15,71.22,paid
1155951,870010,2025-09-27 13:44:16,303.58,paid
8971418,301410,2025-02-24 20:54:15,231.14,open
2171755,209357,2025-11-17 16:38:28,33.93,paid
629750,225784,2025-12-10 10:25:39,5050.15,paid
6987809,571416,2025-03-31 22:57:00,230.19,paid
955945,579749,2025-05-22 16:20:19,52.56,paid
5224507,250471,2025-07-12 09:21:03,101.49,paid
7182203,997844,2025-12-22 13:01:48,6863.83,paid
7234221,742834,2025-09-27 12:35:35,98.1,paid
9418784,200830,2025-05-09 16:47:15,540.77,paid
1174465,172478,2025-08-12 13:30:57,458.01,paid
3662974,443384,2025-01-22 19:02:27,85.07,paid
4338183,975689,2025-09-30 13:11:13,364.13,paid
8676561,620725,2025-09-09 13:58:59,45.62,paid
9608752,118279,2025-10-10 14:05:15,600.64,paid
1121851,199248,2025-10-31 21:01:01,4101.6,paid
8748263,486582,2025-07-10 16:51:34,69.39,paid
2169250,929449,2025-12-26 18:54:24,918.48,paid
4433723,899024,2025-03-26 10:10:10,74.34,paid
5985779,138819,2025-03-02 13:36:24,70.98,paid
5317474,687595,2025-01-21 11:15:11,2036.46,paid
1450642,295334,2025-07-21 14:54:17,546.95,paid
5682242,985138,2025-06-24 12:19:02,1957.68,paid
3936263,640065,2025-03-22 15:56:19,49.62,paid
193343,812313,2025-05-06 11:10:42,96.51,paid
9090796,177009,2025-09-16 11:05:25,23.51,paid
9920477,399159,2025-12-12 07:05:33,176.48,paid
6743000,907406,2025-06-05 19:19:11,32.47,paid
7586877,124671,2025-04-05 13:41:42,457.65,uncollectible
4135617,782122,2025-07-03 11:44:54,36.15,paid
5529038,687595,2025-01-13 18:36:01,1814.13,paid
5575017,416815,2025-07-16 21:34:04,593.08,paid
7897140,769943,2025-10-31 16:15:31,85.68,void
5547848,989345,2025-08-27 09:53:27,141.23,paid
343150,631003,2025-02-20 08:04:00,303.0,paid
4412734,859443,2025-05-15 09:45:09,19817.57,open
4256811,641328,2025-08-23 11:09:56,23.82,paid
7704392,475777,2025-08-09 17:04:09,46.63,open
3087118,909042,2025-02-09 10:06:03,48.06,paid
3773069,436381,2025-08-26 19:17:13,66.53,paid
7858132,888943,2025-05-07 09:47:30,36.94,paid
7902696,687763,2025-10-14 16:02:03,382.87,paid
1818895,540658,2025-01-21 17:34:19,57.18,void
4762641,832207,2025-11-22 13:42:49,642.71,paid
6699901,379292,2025-04-20 06:20:14,3048.47,paid
2818309,235164,2025-09-25 16:44:28,1371.13,paid
4957794,671372,2025-04-13 08:00:52,73.0,paid
1394630,779156,2025-09-20 12:37:07,589.86,paid
4946330,317879,2025-10-04 11:17:41,54.28,paid
3142007,228567,2025-10-28 11:30:27,671.14,paid
9717582,515718,2025-05-03 09:20:57,381.17,uncollectible
7397728,886365,2025-09-15 14:30:41,2716.21,paid
7418326,223459,2025-06-27 11:47:59,88.2,paid
3074557,602857,2025-08-19 02:31:12,69.09,paid
3612131,111647,2025-01-29 13:18:05,8394.64,paid
3226292,665974,2025-02-27 19:22:38,35.59,paid
2270577,705149,2025-03-02 16:50:14,89.25,paid
6588616,766913,2025-12-05 20:01:41,448.41,paid
3542040,119546,2025-10-22 09:27:07,66.98,paid
3951760,259984,2025-07-13 07:29:36,2039.18,paid
3952706,847537,2025-07-13 14:23:16,16966.92,paid
4417874,298048,2025-05-20 14:37:25,59.69,paid
6979199,617749,2025-04-04 11:31:49,80.91,uncollectible
6328467,775589,2025-05-03 20:40:41,823.13,open
6408336,768193,2025-04-07 21:56:29,713.54,open
6088800,897529,2025-10-20 08:14:49,24.03,paid
1509581,376354,2025-08-16 11:02:32,87.02,paid
7909344,663216,2025-12-29 00:10:58,435.14,paid
7640270,359105,2025-07-03 06:44:12,645.93,paid
9352440,365660,2025-12-09 09:43:27,319.78,paid
1717926,979522,2025-01-11 15:49:57,73.66,paid
9568351,876549,2025-07-26 10:31:18,711.0,paid
4979085,838808,2025-07-04 17:06:11,773.14,paid
9671572,288150,2025-02-12 21:32:52,360.84,paid
8639524,665974,2025-09-02 16:08:54,39.82,paid
8115809,847537,2025-06-16 20:22:48,14952.34,paid
3878144,558167,2025-09-16 10:51:46,1614.71,paid
8725032,232421,2025-09-23 13:20:34,900.16,paid
4285635,441439,2025-07-07 07:13:28,73.2,paid
3637149,259373,2025-01-19 03:20:14,76.57,paid
7755882,872833,2025-12-15 10:36:57,38.48,paid
6613339,515718,2025-03-22 11:22:07,425.52,paid
1710823,761571,2025-03-30 21:47:50,55.74,paid
6395286,815996,2025-04-04 17:14:00,875.75,paid
7295967,646915,2025-12-14 18:03:08,479.03,paid
1632841,125160,2025-09-15 04:27:03,82.14,paid
3690194,298901,2025-05-31 18:15:52,62.03,paid
5823648,621112,2025-03-07 07:44:37,4303.72,paid
2190882,381513,2025-05-23 20:34:32,31.77,paid
6215689,147475,2025-12-23 21:31:55,36.36,paid
2030827,189198,2025-05-06 16:11:48,11.98,paid
99414,750386,2025-02-19 19:50:33,44.52,paid
1747332,765110,2025-06-28 02:58:56,36.24,paid
4517147,603307,2025-06-10 18:26:04,34.71,paid
731900,988431,2025-02-07 17:15:27,34.25,paid
2965291,887991,2025-08-30 08:08:05,72.19,paid
5764366,893855,2025-06-29 15:24:36,33.55,paid
8408937,966960,2025-06-08 15:31:15,682.01,paid
4897090,401402,2025-09-11 05:33:55,230.92,paid
2904806,263552,2025-04-23 14:47:55,39.35,paid
5505246,481016,2025-04-19 04:20:16,728.98,paid
7950825,996819,2025-09-24 23:09:34,1740.68,paid
906823,847537,2025-06-16 14:04:44,15650.34,paid
9147239,250471,2025-02-26 12:35:22,113.92,paid
6195262,619919,2025-06-02 13:19:33,23.81,paid
6921672,619995,2025-09-07 08:39:34,39.98,paid
592235,813618,2025-07-28 22:04:00,24.86,open
6223084,574882,2025-06-28 13:20:25,74.06,paid
3673328,176599,2025-07-23 16:09:10,59.44,paid
4943251,996360,2025-12-05 10:36:13,90.13,paid
6677295,318162,2025-07-24 11:59:36,243.23,paid
6488824,952233,2025-08-09 16:51:23,580.49,open
9367760,241202,2025-06-25 09:14:21,938.04,paid
6732956,430738,2025-12-01 10:36:18,48.11,paid
5236181,656281,2025-05-30 16:02:04,249.49,void
1259222,335302,2025-12-08 15:30:02,24.28,paid
8061846,301631,2025-03-01 11:54:59,445.47,paid
8479380,143805,2025-05-05 00:04:45,515.38,paid
9713804,810060,2025-05-23 13:51:09,51.6,paid
3449696,644920,2025-06-07 11:16:21,569.52,void
623586,753247,2025-10-29 14:14:42,781.03,open
5956853,629593,2025-06-05 21:50:58,2631.35,open
9819784,430826,2025-09-09 11:27:59,4479.41,paid
4603932,694103,2025-07-01 15:28:54,36.1,paid
7327654,156588,2025-09-20 19:02:46,293.7,paid
7448166,870241,2025-03-21 08:26:00,35.52,paid
8374128,216101,2025-12-09 01:00:14,24.77,void
5117477,395913,2025-11-01 18:10:09,346.13,paid
2168711,704625,2025-11-22 22:56:03,594.8,open
9251174,157411,2025-11-07 00:21:54,4973.75,paid
9963896,958517,2025-09-25 17:12:58,699.09,open
2698936,225784,2025-09-14 09:43:50,5113.34,paid
6133378,111936,2025-01-03 14:44:54,816.98,open
2623479,695658,2025-10-29 09:28:21,214.85,paid
3224247,708315,2025-09-17 04:39:08,37.93,paid
4719432,873654,2025-12-06 11:12:03,4131.76,paid
7353636,575421,2025-09-11 21:26:30,98.54,paid
4337536,393542,2025-09-17 04:02:27,40.12,paid
5002994,593883,2025-12-22 11:19:36,33.6,paid
8104801,713907,2025-06-24 08:10:13,44.62,paid
4190540,480190,2025-09-25 04:05:23,34.14,paid
7861438,149930,2025-05-01 22:44:21,970.4,paid
5261795,944315,2025-06-12 23:13:46,1549.14,paid
7253427,372540,2025-06-26 11:58:11,1803.03,paid
2534580,650852,2025-11-19 16:13:30,32.91,paid
3975426,812313,2025-12-09 16:51:30,86.58,paid
5321691,769943,2025-07-28 14:47:02,84.43,paid
6783407,691555,2025-06-01 10:39:01,598.62,open
8720038,218019,2025-07-18 10:07:38,71.08,paid
4931507,606408,2025-07-31 15:01:18,32.94,paid
500357,295334,2025-07-05 19:27:46,550.09,paid
5261723,418604,2025-01-05 16:08:17,32.49,paid
6679294,102347,2025-09-14 13:06:18,640.58,paid
9019299,288393,2025-01-24 09:28:20,399.46,paid
1459069,827874,2025-05-22 20:20:47,57.41,open
3457580,235164,2025-09-10 16:14:07,1264.03,paid
5862096,364738,2025-01-23 10:39:20,892.35,paid
5169483,893855,2025-12-09 12:06:16,37.21,paid
9919567,799901,2025-11-17 16:25:45,751.98,paid
90283,194356,2025-12-28 09:34:14,32.28,paid
7164040,198781,2025-08-24 13:06:13,87.04,paid
4578018,383347,2025-06-12 13:12:07,77.47,paid
9942166,909042,2025-02-24 14:06:57,50.88,paid
2150559,140197,2025-06-19 15:55:34,1568.99,paid
4642324,661510,2025-08-30 15:36:54,527.39,paid
5598828,574470,2025-03-21 07:42:15,431.62,paid
4472154,116787,2025-10-22 15:44:44,360.87,paid
3849476,414766,2025-07-21 10:46:21,56.64,paid
6122409,696918,2025-09-24 07:04:26,308.82,paid
214212,358468,2025-08-15 13:40:20,371.8,paid
4784209,754948,2025-08-28 11:02:59,2897.57,paid
2229252,383348,2025-11-27 11:55:24,173.74,paid
5829630,211818,2025-04-06 14:54:36,940.44,paid
4688618,959623,2025-12-21 09:28:50,69.79,paid
684782,553479,2025-09-29 10:09:16,3002.92,paid
992985,747100,2025-09-18 11:36:37,65.11,paid
8372126,893066,2025-10-06 09:07:17,74.74,paid
1049200,754948,2025-03-20 14:06:15,2945.27,paid
6047562,206528,2025-09-10 23:23:20,93.05,paid
1303185,646309,2025-12-13 16:44:00,363.36,paid
6630726,918643,2025-09-07 22:34:24,611.89,paid
8045803,832722,2025-07-05 21:07:45,1806.03,paid
9661151,313943,2025-04-21 16:18:35,1023.93,paid
4727656,661655,2025-05-03 14:30:58,63.11,void
2929055,451238,2025-06-15 08:30:12,789.69,paid
3114302,721049,2025-04-18 13:08:19,114.77,paid
2213039,316254,2025-02-28 10:10:45,713.68,paid
6354977,371884,2025-12-02 10:55:22,66.55,paid
4065545,269978,2025-09-14 16:48:14,502.03,paid
8373686,875381,2025-07-05 13:10:52,830.95,paid
8171739,170008,2025-02-20 18:56:48,2298.23,paid
91640,668250,2025-12-02 17:54:52,4438.71,paid
2313739,108657,2025-04-11 11:16:59,610.15,open
6091034,157315,2025-10-25 06:31:59,35.7,paid
2265534,672009,2025-06-21 10:44:01,1237.41,paid
432079,787646,2025-07-24 16:39:29,662.14,paid
8031712,858507,2025-08-28 12:28:41,2743.58,open
2533722,265989,2025-01-16 11:45:00,49.9,paid
2119587,943067,2025-07-10 14:26:59,426.55,paid
2283651,800274,2025-04-16 15:18:31,678.18,paid
7465962,441844,2025-09-23 08:32:15,695.52,open
35683,364738,2025-08-08 19:32:18,804.01,paid
5970573,540382,2025-06-02 21:51:21,474.75,paid
2524438,669720,2025-04-07 08:22:12,5596.6,paid
4514066,189198,2025-02-09 17:35:55,12.05,paid
6031740,997844,2025-01-16 07:44:19,6321.17,paid
8203341,518790,2025-10-02 14:50:56,24.73,open
2396823,417896,2025-08-02 10:15:10,575.84,open
8456789,724051,2025-10-13 11:55:55,322.77,paid
1503179,620725,2025-12-11 10:54:41,49.74,paid
7926900,746335,2025-08-28 08:15:15,48.0,paid
6046146,486520,2025-07-27 17:13:58,36.64,paid
1770959,914996,2025-08-14 10:49:24,768.98,paid
4422643,946742,2025-12-20 05:00:53,51.59,paid
564666,177009,2025-03-24 10:49:59,24.13,paid
3674170,610566,2025-04-02 00:00:57,340.18,paid
1335873,136409,2025-06-10 14:21:40,87.73,paid
339669,105266,2025-03-21 11:41:22,74.68,paid
9443664,441792,2025-10-04 13:51:26,671.0,paid
6859051,590704,2025-10-13 07:06:42,560.8,paid
256232,499701,2025-01-19 08:06:38,254.42,paid
8351003,301453,2025-07-05 07:05:31,61.08,paid
2732756,288393,2025-10-22 12:53:32,378.89,uncollectible
25846,508782,2025-04-21 08:12:45,73.01,paid
892061,833504,2025-06-24 09:42:37,3530.49,paid
4996826,832207,2025-11-15 09:07:19,611.93,paid
4494731,975237,2025-01-26 15:44:06,492.3,paid
9554243,603307,2025-02-13 09:01:08,37.51,paid
5901098,592265,2025-09-24 20:54:52,65.58,paid
8536626,833504,2025-03-17 00:48:08,3436.53,paid
6663315,197488,2025-06-01 01:36:59,393.34,paid
7711084,980971,2025-04-16 14:38:23,477.44,paid
5355550,260951,2025-10-09 09:54:22,2922.31,paid
5211741,353738,2025-07-15 12:04:48,794.96,open
6308648,555768,2025-05-29 09:02:19,628.57,paid
9882484,782122,2025-11-09 12:10:07,33.61,paid
1266040,392724,2025-10-14 11:24:50,366.92,paid
8428133,259373,2025-05-31 20:53:25,73.34,paid
8533637,537253,2025-08-27 21:23:07,34.41,paid
5887077,822380,2025-08-02 11:14:44,257.92,paid
8206897,150235,2025-11-07 11:43:27,47.21,paid
4572150,196847,2025-12-20 13:24:28,2868.5,paid
4428086,430826,2025-09-09 03:05:17,4757.99,paid
4965687,697314,2025-08-18 07:49:19,401.06,paid
516415,820426,2025-10-28 09:22:13,64.04,paid
253989,561622,2025-03-13 06:11:39,36.46,paid
3928284,970778,2025-03-05 08:16:08,600.08,paid
1439313,540382,2025-06-03 14:57:28,525.9,paid
8622902,691555,2025-03-25 08:22:11,619.56,paid
4610800,557985,2025-05-20 06:29:05,50.87,paid
1523755,982749,2025-07-21 18:09:23,66.16,paid
2669108,110220,2025-01-07 15:38:31,59.79,paid
4925966,647019,2025-03-06 11:56:40,780.42,paid
6135926,682986,2025-08-16 14:51:09,138.78,paid
1853706,810060,2025-04-17 19:35:59,50.8,paid
7740063,498799,2025-01-25 12:37:51,390.92,paid
9474461,406745,2025-09-15 14:39:44,38.32,paid
5791611,511107,2025-09-25 10:08:17,62.63,paid
3087408,723271,2025-08-20 18:49:18,514.07,paid
1346558,928274,2025-10-07 11:47:48,507.68,paid
8619929,301735,2025-06-26 11:57:28,35.0,uncollectible
8933453,136425,2025-08-05 11:23:56,49.04,open
2942017,479242,2025-08-30 14:08:36,233.64,paid
3230338,209680,2025-06-01 08:05:30,35.1,paid
7603344,580435,2025-02-06 16:13:59,612.58,paid
5536091,474120,2025-10-03 13:37:53,677.02,paid
7963423,656283,2025-08-18 18:57:35,830.47,paid
4224853,511241,2025-07-10 17:46:12,98.24,paid
1363710,114026,2025-10-14 14:14:03,73.59,paid
4253667,350292,2025-10-24 15:39:49,95.36,paid
2232601,835797,2025-04-27 12:39:07,624.9,paid
1808046,129145,2025-08-27 09:52:15,713.41,paid
4613758,498584,2025-05-03 06:16:13,82.72,open
5521329,175483,2025-01-23 07:22:15,3581.49,paid
6956290,391958,2025-10-26 11:05:07,31.92,paid
9950748,656281,2025-07-22 11:45:35,228.83,paid
2344538,672009,2025-05-17 13:05:01,1096.75,uncollectible
7816640,430826,2025-09-08 09:23:16,4215.39,paid
1588364,641328,2025-01-18 18:19:06,23.18,paid
8069486,989157,2025-02-07 14:43:40,102.05,paid
9921837,699272,2025-05-24 08:08:00,86.95,paid
6830304,809176,2025-10-03 20:18:42,622.68,paid
4052081,887991,2025-10-17 16:31:58,72.9,paid
8449504,135223,2025-08-26 01:09:23,60.86,paid
7727954,531456,2025-06-10 16:02:18,78.56,open
7142943,836507,2025-08-06 06:35:14,106.15,paid
6801572,895559,2025-02-25 10:35:14,754.08,paid
2152429,637831,2025-07-06 13:37:52,383.56,paid
7236917,190126,2025-08-26 08:51:59,55.26,paid
1490669,784693,2025-08-11 18:05:21,315.6,paid
696427,744444,2025-10-19 09:29:27,2647.43,paid
5114932,671372,2025-01-13 09:22:06,76.73,paid
3917575,443866,2025-11-29 12:18:19,33.64,open
8364313,729073,2025-09-02 02:32:42,575.34,paid
3825962,504637,2025-10-03 05:24:10,46.22,paid
9657916,695658,2025-09-01 10:52:15,200.37,paid
8164693,859443,2025-04-09 10:49:34,20244.13,void
2564029,954668,2025-06-01 17:29:20,438.08,paid
559693,896132,2025-09-06 12:45:27,96.18,paid
1803735,911125,2025-08-18 19:51:54,884.68,open
5445035,157411,2025-10-28 17:36:12,5405.5,paid
3251,686117,2025-06-23 10:10:33,93.57,paid
8707878,822666,2025-07-04 07:54:57,702.36,paid
2513891,412093,2025-11-29 09:57:31,34.83,paid
7629513,519899,2025-07-15 13:50:17,34.59,paid
5659051,278077,2025-03-24 09:10:37,212.99,paid
567289,785078,2025-07-11 06:30:05,71.99,paid
5047570,468130,2025-02-20 13:32:15,757.88,paid
1535209,950959,2025-12-16 16:25:51,1297.21,paid
7141337,256231,2025-08-30 16:16:19,865.86,paid
9003042,741646,2025-10-06 11:51:36,799.86,paid
5129401,258458,2025-03-13 10:59:57,2815.03,paid
8488447,411362,2025-08-30 07:22:52,81.47,paid
4435799,150235,2025-12-08 13:09:42,39.88,open
8091618,574768,2025-07-28 11:45:11,860.96,paid
329912,881378,2025-12-08 09:39:06,12.45,paid
4039911,301453,2025-12-09 23:10:42,65.99,paid
9208763,563161,2025-04-12 11:54:09,622.29,paid
4379158,787021,2025-08-01 14:02:16,67.0,paid
1115312,495640,2025-11-18 11:40:12,92.45,paid
5951000,560307,2025-10-06 10:05:47,36.3,paid
5997054,757526,2025-05-16 11:15:10,47.34,paid
6627726,468130,2025-04-14 15:16:17,786.06,paid
5073178,701732,2025-07-06 08:37:44,33.09,paid
6222967,574768,2025-03-29 17:22:22,923.7,paid
2052491,314615,2025-11-23 10:45:53,73.26,paid
1164254,395913,2025-09-07 14:48:27,345.29,void
8456607,775527,2025-10-24 14:35:05,2098.04,open
4778781,693667,2025-05-28 19:14:56,544.41,paid
9748807,644920,2025-02-16 06:46:03,697.83,paid
2716734,968396,2025-05-09 09:18:01,72.0,paid
8228859,165982,2025-09-20 11:33:47,359.7,paid
3694774,647876,2025-12-09 09:10:48,239.49,paid
4378031,289564,2025-10-24 19:20:16,272.39,paid
5153217,872118,2025-06-26 11:19:53,9388.51,paid
3463454,609487,2025-05-20 10:45:05,1928.62,paid
410260,466834,2025-10-02 08:03:38,676.93,paid
160779,412093,2025-01-23 12:38:30,34.59,paid
