account_id,company_name,industry,country,employee_count,signup_date,plan
751207,Amplitude Corp Partners 1,Software,Australia,4,2025-04-06 10:21:08,Starter
441926,TriggerPoint Partners 1,Financial Services,Germany,5,2024-05-17 17:29:02,Starter
301920,CloudPeak Systems Group 1,Software,France,6,2023-11-22 14:10:22,Starter
540233,Xenon Analytics Software 1,Software,India,20,2023-07-04 16:57:14,Starter
553479,PipelineIO Technologies 1,Manufacturing,United States,76,2025-01-28 04:52:51,Business
113010,Kinetic AI Works,Software,Brazil,8,2024-01-08 23:37:53,Starter
805099,Catalyst CRM Partners 1,Healthcare,Canada,3,2024-11-23 19:04:52,Starter
819790,HorizonSaaS Works,Software,Germany,28,2025-01-21 09:18:23,Growth
141134,Kinetic AI Labs 1,Manufacturing,Australia,6,2023-03-17 16:50:59,Starter
714944,Lattice HQ Collective,Education,Germany,31,2023-07-01 16:59:29,Growth
171014,Basecamp Analytics Systems 1,Logistics,Australia,20,2025-02-04 06:52:38,Starter
468400,Kinetic AI Systems 1,Software,United Kingdom,131,2023-12-06 07:30:21,Business
460814,YieldMetrics Industries,Software,Australia,3,2023-05-09 13:46:34,Starter
393542,VaultStream Labs 1,Software,France,16,2023-10-07 08:38:47,Starter
704625,WorksiteOS Systems 1,Financial Services,Germany,47,2024-10-05 15:18:45,Growth
740262,GridLogic Digital 1,Software,Brazil,17,2024-11-23 09:35:23,Starter
430826,StackBase Digital 1,Manufacturing,Brazil,443,2025-09-08 07:43:42,Business
800274,DataBridge Pro Technologies 1,Healthcare,India,84,2024-04-08 20:22:12,Growth
163603,Omnisend Labs 1,Healthcare,Netherlands,5,2024-09-08 13:00:33,Starter
742562,Junction Cloud Systems 1,Logistics,Japan,462,2025-03-25 15:43:50,Business
526700,TriggerPoint Analytics 1,Education,Brazil,13,2023-11-12 07:27:48,Starter
989157,HorizonSaaS Labs 1,Logistics,Canada,13,2024-04-16 10:33:37,Starter
895559,QueryForge Systems 1,Software,United States,44,2025-02-25 08:52:00,Growth
249442,Lattice HQ Works,Education,Netherlands,257,2024-12-25 21:25:06,Business
406745,Keystroke AI Analytics 1,Logistics,Netherlands,13,2023-04-04 08:47:37,Starter
789095,Momentum Tools Solutions,Healthcare,Germany,14,2023-02-15 20:50:10,Starter
288798,Omnisend Systems 1,Healthcare,United States,16,2024-06-21 09:11:36,Starter
504637,InfraPoint Digital 1,Software,United States,6,2024-04-06 07:50:07,Starter
863793,Catalyst CRM Analytics 1,Retail,Canada,15,2024-01-12 12:04:13,Starter
366471,Beacon Software Partners 1,Healthcare,Canada,26,2025-03-30 17:35:03,Growth
252591,Catalyst CRM Solutions 1,Financial Services,France,22,2025-04-09 06:00:05,Growth
705149,Kinetic AI Group 1,Healthcare,Australia,19,2023-04-11 10:12:56,Starter
954668,Deployly Partners 1,Retail,Japan,67,2024-12-05 19:10:27,Growth
145314,Amplitude Corp Analytics 1,Retail,Netherlands,11,2024-12-29 08:04:28,Starter
485273,HubStack Networks 1,Software,Germany,74,2023-03-23 16:49:43,Growth
565930,JetMetrics Group 1,Financial Services,United Kingdom,40,2025-07-29 10:15:55,Growth
632926,FunnelSoft Industries,Manufacturing,Australia,104,2025-08-06 14:32:51,Growth
537253,HubStack Software 1,Healthcare,Brazil,3,2025-08-27 08:44:39,Starter
785078,JetMetrics Technologies 1,Retail,Canada,6,2023-07-30 19:17:42,Starter
395222,DataBridge Pro Digital 1,Financial Services,Germany,29,2024-08-08 09:38:35,Growth
196541,Amplitude Corp Solutions 1,Logistics,Japan,40,2024-07-12 15:21:41,Starter
412644,NexusOne Partners 1,Financial Services,Netherlands,11,2024-05-06 08:28:41,Starter
822666,Omnisend Group 1,Healthcare,Canada,30,2025-07-03 15:21:24,Growth
990741,Keystroke AI Solutions 1,Software,United Kingdom,12,2025-05-28 17:33:35,Starter
982749,JetMetrics Digital 1,Manufacturing,Canada,6,2023-02-21 14:16:00,Starter
662390,FlowState Group 1,Financial Services,France,13,2024-03-04 12:14:38,Starter
563394,Junction Cloud Group 1,Software,Australia,37,2025-01-19 04:43:44,Growth
170008,Basecamp Analytics Group 1,Manufacturing,Germany,174,2025-01-30 09:01:14,Business
861107,NexusOne Analytics 1,Healthcare,Australia,88,2023-03-21 18:26:25,Growth
899024,Gradient Labs Holdings 1,Software,France,6,2023-11-29 14:30:52,Starter
372540,YieldMetrics Holdings,Retail,United States,236,2023-03-14 07:00:56,Business
379610,StackBase Partners 1,Logistics,United Kingdom,9,2023-12-15 08:52:21,Starter
245051,FlowState Technologies 1,Manufacturing,Brazil,28,2025-06-05 08:11:05,Growth
750386,Xenon Analytics Industries 1,Manufacturing,United Kingdom,9,2025-02-19 17:46:53,Starter
103319,Lattice HQ Labs 1,Software,Canada,15,2024-10-20 15:15:07,Starter
235164,Gradient Labs Collective 1,Financial Services,Netherlands,64,2024-02-09 17:07:40,Growth
757526,CloudPeak Systems Technologies 1,Retail,Netherlands,16,2024-09-30 09:33:24,Starter
280606,Relay Systems Technologies 1,Software,France,8,2024-10-22 10:56:46,Starter
671372,Xenon Analytics Holdings 1,Education,India,11,2024-12-15 11:00:31,Starter
212090,Keystroke AI Networks 1,Retail,France,36,2023-12-27 11:50:00,Growth
451700,Junction Cloud Technologies 1,Healthcare,France,12,2024-12-03 07:38:04,Starter
362956,HorizonSaaS Systems 1,Software,India,4,2025-01-02 10:18:54,Starter
744158,GridLogic Partners 1,Logistics,France,412,2024-03-23 19:53:15,Business
200830,Inline Systems Systems 1,Manufacturing,Canada,29,2023-08-03 12:48:25,Growth
383211,Basecamp Analytics Technologies 1,Education,United States,56,2023-07-07 23:12:04,Growth
418604,EdgeFlow Technologies Solutions,Manufacturing,United States,3,2023-06-24 13:26:04,Starter
558167,StackBase Analytics 1,Software,India,301,2025-09-16 08:14:13,Business
961918,Unified Ops Analytics 1,Software,Canada,6,2023-08-17 14:56:04,Starter
440806,YieldMetrics Collective,Financial Services,Netherlands,19,2023-09-16 16:29:36,Starter
314260,FunnelSoft Holdings,Software,United States,256,2025-05-20 08:49:17,Business
634053,ZeroFriction Partners 1,Financial Services,Australia,159,2023-03-02 14:24:21,Business
511241,Omnisend Technologies 1,Financial Services,Australia,59,2023-06-25 07:27:44,Starter
336415,GridLogic Analytics 1,Software,France,8,2024-10-06 07:33:30,Starter
373043,Keystroke AI Software 1,Retail,France,3,2023-11-16 09:19:34,Starter
200323,HubStack Industries 1,Manufacturing,Japan,11,2023-11-08 05:15:16,Starter
796619,ZeroFriction Analytics 1,Education,India,80,2024-03-24 14:31:12,Growth
919974,VaultStream Systems 1,Financial Services,Netherlands,224,2023-09-11 07:55:56,Business
216067,Kinetic AI Technologies 1,Retail,United States,55,2025-03-21 13:26:29,Growth
154252,NodeSync Analytics 1,Healthcare,Germany,5,2024-03-29 10:27:00,Starter
848871,Relay Systems Digital 1,Financial Services,United States,13,2023-02-20 08:58:25,Starter
549442,Inline Systems Group 1,Software,Brazil,496,2024-01-23 08:04:36,Business
436381,EdgeFlow Technologies Networks,Financial Services,France,15,2024-02-22 09:14:40,Starter
441792,Lattice HQ Systems 1,Software,Australia,119,2023-09-06 09:30:02,Growth
181128,GridLogic Solutions 1,Financial Services,Canada,26,2023-09-16 08:23:39,Growth
724051,NodeSync Solutions 1,Logistics,Japan,40,2023-04-26 15:10:34,Growth
142978,NodeSync Networks 1,Manufacturing,Japan,70,2023-01-12 12:22:42,Growth
987167,StackBase Solutions 1,Retail,Netherlands,31,2024-01-29 14:11:27,Growth
997844,VaultStream Group 1,Education,Japan,222,2024-12-22 05:58:02,Business
236900,ZeroFriction Solutions 1,Healthcare,India,35,2025-08-29 07:50:54,Growth
301453,Basecamp Analytics Digital 1,Retail,France,5,2025-05-05 13:01:16,Starter
778013,Unified Ops Solutions 1,Retail,Netherlands,22,2023-11-23 13:11:54,Starter
474008,FlowState Digital 1,Software,Australia,103,2025-03-04 12:58:50,Growth
618342,Relay Systems Partners 1,Manufacturing,Canada,398,2023-05-26 11:43:41,Business
232216,Keystroke AI Industries 1,Manufacturing,Germany,114,2024-03-05 13:44:16,Starter
787646,InfraPoint Partners 1,Logistics,India,36,2023-06-18 10:25:47,Growth
564516,Amplitude Corp Networks 1,Education,Japan,29,2025-03-22 09:48:09,Growth
149208,Relay Systems Analytics 1,Financial Services,Netherlands,4,2024-05-12 15:56:19,Starter
207018,FlowState Partners 1,Manufacturing,Canada,3,2024-07-30 17:55:42,Starter
517368,Inline Systems Technologies 1,Logistics,Germany,124,2023-05-19 13:12:29,Business
739213,NodeSync Software 1,Manufacturing,Netherlands,17,2025-01-16 09:39:48,Starter
411362,HubStack Holdings 1,Logistics,India,17,2023-11-21 15:00:33,Starter
181156,Kinetic AI Digital 1,Healthcare,Brazil,104,2024-11-19 12:16:10,Growth
104172,YieldMetrics Works,Logistics,Germany,16,2025-07-30 22:50:24,Starter
359105,Omnisend Digital 1,Financial Services,Germany,29,2024-05-05 08:50:45,Growth
663683,EdgeFlow Technologies Software,Software,Brazil,18,2025-06-11 09:50:17,Starter
196847,FlowState Analytics 1,Healthcare,Japan,139,2024-08-26 06:02:58,Business
106212,CloudPeak Systems Digital 1,Retail,India,144,2024-09-08 13:48:54,Business
575382,PipelineIO Digital 1,Manufacturing,Japan,64,2025-08-13 13:38:22,Growth
901602,DataBridge Pro Partners 1,Software,France,47,2023-11-11 13:19:04,Growth
331536,WorksiteOS Group 1,Manufacturing,Australia,5,2024-10-26 13:14:46,Starter
549691,FunnelSoft Collective,Logistics,Brazil,25,2023-04-18 12:37:07,Growth
739739,InfraPoint Analytics 1,Financial Services,Brazil,13,2023-08-08 09:21:21,Starter
961788,Junction Cloud Digital 1,Logistics,India,3,2024-11-03 13:09:30,Starter
349808,InfraPoint Solutions 1,Software,Japan,30,2024-01-26 14:23:34,Growth
165982,Envoy Platforms Software,Manufacturing,Brazil,73,2025-09-16 16:40:39,Growth
549976,Inline Systems Digital 1,Financial Services,Netherlands,292,2025-03-08 13:12:55,Business
580435,YieldMetrics Labs 1,Education,United States,49,2023-08-24 16:06:53,Growth
487099,YieldMetrics Systems 1,Manufacturing,Netherlands,9,2024-06-12 11:40:52,Starter
492337,Beacon Software Analytics 1,Financial Services,France,13,2025-09-26 15:02:07,Starter
351485,NexusOne Solutions 1,Software,France,12,2023-08-25 14:25:55,Starter
237614,ZeroFriction Networks 1,Healthcare,Australia,25,2024-06-01 17:16:46,Growth
125160,QueryForge Group 1,Manufacturing,United States,8,2025-09-13 10:14:37,Starter
329586,JetMetrics Partners 1,Retail,United Kingdom,25,2024-11-05 13:36:07,Growth
320794,QueryForge Technologies 1,Financial Services,India,6,2024-02-16 16:54:58,Starter
184233,QueryForge Digital 1,Software,France,12,2024-11-14 07:30:46,Starter
673856,Beacon Software Solutions 1,Financial Services,Japan,5,2024-06-19 13:21:32,Starter
692735,WorksiteOS Technologies 1,Healthcare,United States,17,2024-09-04 16:04:53,Starter
336143,PipelineIO Partners 1,Software,Germany,3,2025-03-30 11:22:02,Starter
946742,Momentum Tools Networks,Financial Services,Germany,13,2024-10-10 07:59:55,Starter
733368,GridLogic Networks 1,Software,Germany,11,2024-08-12 11:13:44,Starter
887991,Keystroke AI Holdings 1,Financial Services,Germany,15,2023-07-26 20:19:34,Starter
110220,VaultStream Technologies 1,Financial Services,Netherlands,22,2023-04-22 11:51:55,Starter
310019,YieldMetrics Group 1,Manufacturing,Germany,120,2025-09-16 14:00:14,Business
854467,Omnisend Partners 1,Healthcare,Netherlands,30,2024-05-14 09:21:07,Growth
174373,StackBase Networks 1,Retail,Germany,52,2023-01-01 07:39:54,Growth
556479,InfraPoint Networks 1,Software,Germany,6,2023-09-17 11:00:45,Starter
736270,Relay Systems Solutions 1,Education,United States,134,2023-06-16 11:59:21,Business
940445,Amplitude Corp Software 1,Software,Netherlands,12,2023-01-15 15:00:49,Starter
754948,MeshWorks Networks,Software,Netherlands,226,2024-07-01 08:34:20,Business
278870,WorksiteOS Digital 1,Financial Services,Brazil,8,2024-12-31 09:55:06,Starter
301501,PipelineIO Analytics 1,Software,Germany,65,2023-05-31 16:08:28,Growth
140197,Amplitude Corp Industries 1,Healthcare,Japan,312,2024-10-06 17:25:44,Business
513477,Amplitude Corp Holdings 1,Financial Services,United Kingdom,67,2024-08-12 16:30:27,Growth
250089,ZeroFriction Software 1,Healthcare,United States,3,2023-04-05 11:23:45,Starter
124161,Envoy Platforms Industries,Financial Services,Netherlands,11,2024-08-28 13:51:18,Starter
627910,Inline Systems Partners 1,Education,United Kingdom,4,2023-07-15 14:29:21,Growth
902662,ZeroFriction Industries 1,Software,France,3,2025-09-07 19:20:22,Starter
462096,Keystroke AI Collective 1,Manufacturing,Japan,389,2024-11-16 10:26:32,Business
486520,LaunchPad HQ Works,Manufacturing,Japan,16,2025-07-27 06:07:50,Starter
248669,Kinetic AI Partners 1,Retail,United Kingdom,16,2023-09-14 13:55:09,Starter
944315,Deployly Analytics 1,Software,Germany,37,2023-09-25 17:42:40,Business
952233,Omnisend Analytics 1,Retail,Australia,27,2024-05-31 10:30:51,Growth
482349,Amplitude Corp Collective 1,Education,Germany,24,2023-03-02 17:31:57,Starter
511879,Momentum Tools Software,Manufacturing,France,33,2025-05-19 20:59:03,Growth
662010,QueryForge Partners 1,Education,Netherlands,14,2024-08-01 08:00:11,Starter
775696,FunnelSoft Works,Financial Services,Germany,14,2024-02-01 15:40:40,Starter
634412,TriggerPoint Solutions 1,Software,Brazil,123,2024-06-13 07:31:36,Business
112651,FlowState Solutions 1,Education,United States,3,2023-03-06 15:14:24,Starter
960588,Kinetic AI Analytics 1,Software,Germany,4,2023-10-28 15:17:37,Starter
976274,PipelineIO Solutions 1,Financial Services,United Kingdom,37,2023-12-02 17:41:44,Growth
208561,ZeroFriction Holdings 1,Financial Services,Japan,24,2023-01-09 09:07:09,Starter
246475,NexusOne Networks 1,Retail,France,19,2024-08-12 08:22:46,Starter
164080,Basecamp Analytics Partners 1,Healthcare,Canada,5,2023-11-05 08:00:40,Starter
977420,NodeSync Industries 1,Healthcare,Japan,11,2025-08-26 13:56:35,Starter
262644,FunnelSoft Labs 1,Software,Japan,91,2023-11-06 10:05:44,Growth
207113,Lattice HQ Group 1,Financial Services,Australia,11,2025-03-04 10:18:23,Starter
515850,Amplitude Corp Works 2,Manufacturing,Brazil,7,2023-05-20 07:42:33,Starter
232159,Gradient Labs Works 2,Retail,Germany,80,2025-06-04 14:15:01,Business
991768,Basecamp Analytics Analytics 1,Logistics,United States,15,2025-07-15 08:50:13,Starter
791209,Momentum Tools Industries,Manufacturing,United Kingdom,42,2025-05-09 17:09:31,Starter
182485,DataBridge Pro Analytics 1,Manufacturing,Brazil,15,2024-04-23 17:14:29,Starter
462638,Axiom Labs Collective,Financial Services,United States,204,2023-08-28 12:44:22,Business
356856,EdgeFlow Technologies Industries,Education,Germany,7,2023-11-16 15:01:09,Starter
145787,Basecamp Analytics Solutions 1,Education,France,32,2023-10-22 14:13:27,Growth
175177,LaunchPad HQ Labs 1,Manufacturing,Japan,13,2025-02-07 20:46:52,Starter
495640,MeshWorks Software,Financial Services,Germany,14,2024-03-01 16:18:36,Starter
563161,Kinetic AI Solutions 1,Retail,Japan,26,2024-12-10 07:07:11,Growth
139085,Omnisend Solutions 1,Education,Germany,6,2023-11-05 15:45:29,Starter
365660,TriggerPoint Networks 1,Software,Australia,48,2023-01-29 13:51:07,Growth
831195,Amplitude Corp Labs 2,Manufacturing,United States,39,2023-05-27 13:31:59,Growth
390602,Axiom Labs Works,Education,United States,31,2024-02-08 21:43:27,Growth
516809,Lattice HQ Technologies 1,Manufacturing,Germany,27,2024-04-12 02:46:09,Growth
269978,PipelineIO Networks 1,Software,Netherlands,144,2023-03-12 04:28:59,Growth
575346,Lattice HQ Digital 1,Logistics,Canada,64,2025-08-16 20:15:30,Growth
622939,Kinetic AI Networks 1,Software,India,27,2025-01-07 12:03:52,Growth
398864,HorizonSaaS Group 1,Education,United States,42,2023-08-15 06:47:55,Growth
318214,Gradient Labs Labs 2,Software,Germany,14,2024-09-08 10:20:13,Starter
603307,Momentum Tools Holdings,Financial Services,Netherlands,18,2024-02-21 13:55:05,Starter
859443,HubStack Collective 1,Healthcare,Canada,1164,2025-01-09 15:21:13,Enterprise
359178,NodeSync Holdings 1,Software,Germany,34,2025-01-09 15:40:43,Growth
675202,NodeSync Collective 1,Software,Australia,701,2024-12-19 15:07:55,Enterprise
119546,NodeSync Works 2,Education,United States,9,2023-01-23 09:24:57,Starter
488457,Axiom Labs Labs 1,Financial Services,India,17,2025-05-02 12:34:40,Starter
262678,Beacon Software Networks 1,Retail,Germany,13,2023-11-03 17:28:25,Starter
854166,HorizonSaaS Technologies 1,Manufacturing,Australia,30,2024-06-04 08:38:36,Growth
692089,Lattice HQ Partners 1,Financial Services,India,31,2025-07-11 11:06:04,Growth
142260,HubStack Works 2,Retail,India,169,2023-10-10 09:51:14,Business
599218,Envoy Platforms Holdings,Healthcare,India,135,2023-05-19 14:30:39,Business
661816,Xenon Analytics Collective 1,Financial Services,United States,172,2023-10-21 09:42:38,Growth
729073,Momentum Tools Collective,Healthcare,United States,57,2025-09-01 14:33:07,Growth
913140,LaunchPad HQ Systems 1,Manufacturing,Japan,20,2023-04-03 10:13:50,Starter
213004,Axiom Labs Systems 1,Software,Australia,15,2024-02-15 07:58:22,Starter
344893,Beacon Software Software 1,Software,Canada,167,2025-03-16 08:59:27,Business
704101,Inline Systems Analytics 1,Education,United Kingdom,28,2024-01-04 11:12:50,Growth
978965,Xenon Analytics Works 2,Software,France,42,2024-12-28 11:13:23,Growth
416815,Momentum Tools Works,Logistics,Japan,83,2024-12-02 10:03:03,Growth
356711,Xenon Analytics Labs 2,Retail,Germany,42,2024-05-26 09:29:00,Business
375756,ZeroFriction Collective 1,Logistics,Canada,47,2023-10-11 16:11:27,Growth
263501,JetMetrics Analytics 1,Manufacturing,United States,9,2025-04-23 18:42:17,Starter
467325,YieldMetrics Technologies 1,Healthcare,United States,102,2023-08-17 11:29:41,Growth
155975,Relay Systems Networks 1,Software,Australia,103,2023-01-17 09:52:06,Growth
896894,Relay Systems Software 1,Software,Japan,132,2025-07-07 15:27:16,Business
254564,Unified Ops Networks 1,Logistics,Canada,255,2024-05-23 16:05:16,Business
399159,Junction Cloud Partners 1,Software,Germany,66,2025-06-17 16:01:47,Growth
600806,FunnelSoft Systems 1,Software,Netherlands,21,2024-07-29 15:44:56,Starter
404963,GridLogic Software 1,Education,Canada,30,2023-11-22 08:44:37,Growth
696751,Amplitude Corp Systems 2,Financial Services,United States,14,2024-04-22 12:40:25,Starter
651612,MeshWorks Industries,Education,Canada,11,2025-04-08 14:22:00,Starter
399545,Unified Ops Software 1,Financial Services,Brazil,12,2024-03-01 14:27:40,Starter
425690,ZeroFriction Works 2,Logistics,Canada,3,2023-07-21 08:08:39,Starter
836465,CloudPeak Systems Partners 1,Retail,Germany,29,2025-06-14 07:14:13,Growth
444827,FlowState Networks 1,Retail,Germany,7,2024-05-31 07:49:20,Starter
353738,ZeroFriction Labs 2,Retail,Canada,35,2024-04-11 06:30:56,Growth
691620,YieldMetrics Digital 1,Financial Services,Australia,3,2023-12-20 15:16:35,Starter
885767,FlowState Software 1,Software,France,50,2024-12-21 09:21:16,Growth
661510,Axiom Labs Group 1,Financial Services,Japan,30,2025-08-29 21:12:24,Growth
289993,NexusOne Software 1,Financial Services,Brazil,25,2024-01-03 21:21:51,Growth
593883,Inline Systems Solutions 1,Retail,United States,15,2025-05-13 16:31:50,Starter
700348,Keystroke AI Works 2,Healthcare,India,10,2025-06-23 15:16:53,Starter
449270,Gradient Labs Systems 2,Software,Netherlands,11,2023-08-19 15:56:31,Starter
387432,Keystroke AI Labs 2,Healthcare,India,55,2025-09-15 10:35:00,Growth
232421,YieldMetrics Partners 1,Software,Japan,63,2025-03-18 10:01:29,Growth
798586,ZeroFriction Systems 2,Manufacturing,United States,190,2024-10-15 12:41:06,Business
479649,MeshWorks Holdings,Financial Services,Brazil,5,2024-10-28 15:51:42,Starter
143805,MeshWorks Collective,Healthcare,Australia,85,2025-05-04 15:55:59,Growth
345589,CloudPeak Systems Analytics 1,Software,United Kingdom,40,2023-05-09 06:54:26,Growth
224336,Momentum Tools Labs 1,Financial Services,United Kingdom,3,2023-11-28 06:35:34,Starter
973987,JetMetrics Solutions 1,Healthcare,Australia,16,2024-11-16 13:45:11,Starter
597592,LaunchPad HQ Group 1,Manufacturing,Japan,34,2023-08-22 18:43:33,Growth
170902,JetMetrics Networks 1,Education,Netherlands,3,2023-05-29 09:15:11,Starter
382519,DataBridge Pro Solutions 1,Healthcare,India,17,2024-09-19 14:59:30,Starter
827874,Xenon Analytics Systems 2,Logistics,India,5,2025-01-20 12:10:00,Starter
292435,QueryForge Analytics 1,Financial Services,India,52,2024-12-18 20:22:02,Growth
835797,Beacon Software Industries 1,Software,Canada,49,2024-02-18 10:40:04,Growth
219926,PipelineIO Software 1,Education,India,159,2023-04-07 11:53:24,Business
453260,Xenon Analytics Group 2,Healthcare,Australia,55,2023-09-04 13:11:42,Growth
203951,Unified Ops Industries 1,Software,United Kingdom,91,2023-08-04 03:24:54,Growth
992229,Beacon Software Holdings 1,Retail,United States,174,2024-11-04 14:02:59,Business
346678,StackBase Software 1,Education,Canada,106,2025-05-12 20:56:23,Growth
515718,LaunchPad HQ Technologies 1,Healthcare,Germany,34,2023-07-23 07:57:39,Growth
687595,EdgeFlow Technologies Holdings,Education,United States,45,2024-06-16 14:06:09,Business
543184,Lattice HQ Analytics 1,Financial Services,Netherlands,21,2023-12-10 10:17:07,Starter
475777,Catalyst CRM Networks 1,Logistics,Canada,17,2025-08-09 15:42:10,Starter
574882,FunnelSoft Group 1,Software,United Kingdom,21,2025-02-20 11:17:51,Starter
592127,Deployly Solutions 1,Software,Netherlands,3,2024-09-12 08:59:48,Starter
554320,Envoy Platforms Collective,Financial Services,Canada,340,2023-02-13 12:30:53,Business
991572,Unified Ops Holdings 1,Education,India,100,2023-08-07 08:31:00,Growth
393197,Envoy Platforms Works,Manufacturing,Australia,32,2023-06-27 18:42:21,Growth
706802,Unified Ops Collective 1,Healthcare,India,76,2023-01-14 08:33:47,Growth
372607,QueryForge Solutions 1,Manufacturing,Netherlands,31,2025-06-30 18:54:22,Growth
828822,Axiom Labs Technologies 1,Software,Canada,259,2023-06-12 17:52:25,Business
815721,YieldMetrics Analytics 1,Healthcare,Australia,3,2024-06-12 14:46:16,Starter
511470,HubStack Labs 2,Manufacturing,Japan,205,2024-01-20 13:05:57,Business
938120,Unified Ops Works 2,Healthcare,Brazil,25,2025-02-11 13:17:57,Growth
550331,InfraPoint Software 1,Healthcare,Germany,21,2023-08-27 10:19:09,Starter
316635,Relay Systems Industries 1,Education,Germany,442,2023-12-19 12:41:07,Growth
201572,LaunchPad HQ Digital 1,Software,Brazil,38,2025-09-22 13:26:24,Growth
644475,DataBridge Pro Networks 1,Retail,Germany,5,2023-05-27 15:20:34,Starter
705867,Relay Systems Holdings 1,Manufacturing,Canada,155,2023-09-23 08:27:47,Business
372638,Omnisend Networks 1,Healthcare,Germany,11,2024-09-26 08:47:50,Starter
983961,PipelineIO Industries 1,Software,India,64,2025-06-06 10:14:29,Growth
111647,TriggerPoint Software 1,Manufacturing,Canada,853,2023-02-09 10:12:57,Enterprise
694103,Basecamp Analytics Networks 1,Retail,Australia,20,2024-12-04 11:01:45,Starter
856439,HorizonSaaS Digital 1,Software,Australia,9,2023-06-13 16:45:21,Starter
858842,YieldMetrics Solutions 1,Healthcare,Canada,25,2024-06-24 13:58:46,Growth
966960,Amplitude Corp Group 2,Software,United Kingdom,36,2023-10-05 10:10:10,Growth
624691,HorizonSaaS Partners 1,Healthcare,Brazil,33,2025-01-06 13:41:11,Growth
751178,StackBase Industries 1,Software,Australia,311,2024-08-20 08:10:18,Business
749734,VaultStream Digital 1,Software,Canada,15,2024-05-24 10:20:22,Starter
535256,InfraPoint Industries 1,Software,Canada,35,2024-10-08 14:17:03,Growth
826663,Keystroke AI Systems 2,Software,Japan,135,2023-12-01 13:06:27,Business
491257,Envoy Platforms Labs 1,Retail,France,28,2023-05-29 12:50:57,Growth
951176,Inline Systems Networks 1,Retail,Germany,13,2024-02-28 09:44:06,Starter
938137,CloudPeak Systems Solutions 1,Software,Japan,32,2023-08-16 18:40:16,Growth
178553,Momentum Tools Systems 1,Education,United States,11,2024-05-10 10:15:40,Starter
929449,Axiom Labs Digital 1,Healthcare,Australia,339,2023-02-18 21:40:58,Growth
474120,DataBridge Pro Software 1,Software,India,27,2023-02-05 15:49:18,Growth
624539,Junction Cloud Analytics 1,Logistics,France,8,2024-04-13 21:26:41,Starter
942582,EdgeFlow Technologies Collective,Healthcare,Netherlands,11,2024-03-05 18:57:15,Starter
355983,HubStack Systems 2,Logistics,Canada,73,2024-10-27 11:11:33,Growth
237570,ZeroFriction Group 2,Software,Canada,68,2023-04-11 10:54:13,Growth
811779,HubStack Group 2,Healthcare,France,11,2024-12-28 13:08:20,Starter
517173,MeshWorks Works,Software,Germany,25,2023-09-08 08:17:27,Growth
618509,StackBase Holdings 1,Retail,Canada,25,2023-07-14 15:41:43,Growth
179049,Axiom Labs Partners 1,Manufacturing,India,81,2025-04-22 08:38:10,Growth
674609,GridLogic Industries 1,Retail,United States,6,2024-06-29 11:30:59,Starter
152728,TriggerPoint Industries 1,Software,India,128,2024-04-05 06:57:09,Enterprise
182564,HorizonSaaS Analytics 1,Software,Netherlands,11,2023-05-29 19:25:32,Starter
555768,VaultStream Partners 1,Logistics,India,25,2023-08-08 15:57:36,Growth
493447,CloudPeak Systems Networks 1,Software,Canada,216,2023-05-06 12:51:11,Business
223459,Basecamp Analytics Software 1,Retail,Japan,9,2025-06-27 08:57:25,Starter
345955,Junction Cloud Solutions 1,Manufacturing,Brazil,50,2023-11-29 16:10:57,Growth
452579,HubStack Technologies 2,Manufacturing,Australia,13,2023-04-28 09:37:18,Starter
712131,Kinetic AI Software 1,Financial Services,India,96,2024-03-25 15:02:51,Growth
364714,Momentum Tools Group 1,Financial Services,United States,8,2023-09-28 17:15:33,Starter
779884,GridLogic Holdings 1,Logistics,Japan,153,2024-03-08 13:48:13,Business
437273,JetMetrics Software 1,Logistics,Canada,18,2024-01-11 08:48:02,Starter
321951,YieldMetrics Networks 1,Education,United Kingdom,3,2023-05-14 09:06:26,Starter
140321,Deployly Networks 1,Software,United States,68,2024-04-26 08:47:40,Growth
662368,DataBridge Pro Industries 1,Healthcare,Australia,8,2023-11-10 09:37:21,Starter
481953,InfraPoint Holdings 1,Financial Services,United States,352,2023-05-08 08:02:53,Business
676603,Keystroke AI Group 2,Software,India,11,2025-05-30 15:03:38,Growth
269728,Inline Systems Software 1,Healthcare,United Kingdom,75,2023-05-30 11:08:18,Business
349634,ZeroFriction Technologies 2,Manufacturing,United States,301,2023-02-24 18:56:30,Business
170254,Unified Ops Labs 2,Manufacturing,India,27,2023-02-27 08:23:45,Growth
918212,DataBridge Pro Holdings 1,Financial Services,India,132,2025-06-21 14:10:38,Business
541269,JetMetrics Industries 1,Software,India,32,2024-06-24 23:24:02,Growth
209127,LaunchPad HQ Partners 1,Manufacturing,United Kingdom,369,2025-06-05 16:53:36,Business
832087,Lattice HQ Solutions 1,Manufacturing,Brazil,31,2025-05-17 17:51:55,Growth
302271,LaunchPad HQ Analytics 1,Manufacturing,United Kingdom,256,2025-03-20 14:52:58,Business
507445,NodeSync Labs 2,Software,India,56,2025-08-12 13:05:15,Growth
533010,Kinetic AI Industries 1,Healthcare,Japan,35,2024-08-22 19:45:49,Growth
334270,Omnisend Software 1,Manufacturing,United States,269,2023-09-07 14:58:29,Business
267533,NodeSync Systems 2,Retail,Netherlands,52,2024-10-05 08:09:41,Growth
